u,g,r,i,z,redshift,alpha,delta
22.63711,21.14803,19.51321,18.42036,17.92209,0.5433409,241.931007320444,14.5103869977512
18.45375,17.33884,16.94405,16.79944,16.73843,-0.000274517,36.6702637695202,25.2158277756522
23.43715,21.39125,20.62402,19.62382,19.19395,0.6046968,195.440930885915,56.5000238529058
22.83702,20.4095,18.89359,18.01882,17.52131,0.4718352,211.436680568546,34.4856277949751
21.38989,20.78732,20.78069,20.70556,20.58744,2.521589,156.042532182313,32.9969710237542
19.34007,19.02074,19.10329,18.99187,18.99948,0.6458501,186.588511833648,42.209116363756
21.80128,21.92406,21.5733,21.53399,21.54917,1.450151,217.429057679122,43.1103532390446
21.77925,20.0107,18.42021,17.86638,17.45945,0.2721211,201.241973729577,47.1349033661898
24.13898,22.7916,22.67585,21.60035,21.01874,0.8638448,135.618451802739,16.874149047709
20.30126,19.91307,19.54,19.26364,19.02518,2.019128,317.426490517492,8.78623920967603
20.79869,18.68847,17.88426,17.60918,17.45469,-0.0001752618,339.852702743828,13.6194119298168
22.33994,20.87597,19.19202,18.55272,18.16331,0.3568276,168.944247853265,65.0561410918582
19.95574,18.98648,18.68351,18.56453,18.67055,0.0003544342,126.197175850325,9.48028355570263
22.45066,22.65254,22.06955,22.02889,22.26477,1.825176,9.47230558146785,-2.12424050710346
22.90354,21.7755,21.67621,22.14083,22.4895,0.000177058,116.729067248966,16.2502885058353
17.58947,15.84359,15.09923,14.79753,14.64795,-0.0003658148,278.316848453936,77.7826065103958
23.18705,22.78901,22.38842,21.88544,21.12144,0.8534766,155.278236501833,21.7954249546967
21.85852,19.42068,17.9822,17.45541,17.09778,0.2197937,155.137279975626,18.459350880613
23.32097,22.75524,22.00317,21.25165,20.05835,0.7534599,130.021421086633,25.335942508731
24.02664,22.92755,21.26595,20.1524,19.64175,0.6112235,155.968585968099,55.1240668963838
26.82596,24.97817,22.24501,20.84374,19.35893,-0.0001642681,234.039603143365,42.339482783848
19.46167,16.82114,15.39171,14.84046,14.57192,-6.2212e-05,146.231518067583,15.9544308153859
21.20515,19.86946,18.28956,17.71555,17.41334,0.3025598,212.644202839589,16.719005135315
22.06078,20.7721,19.04297,18.44925,18.09221,0.3260501,182.828327486561,68.5926381015423
18.90934,18.63168,18.13065,17.76817,17.60369,0.226332,200.98199806212,65.375826107762
24.32087,22.46318,21.66216,20.62193,19.86822,0.796618,194.108349220198,51.1243647036824
22.93552,22.10429,20.38999,19.55091,19.33071,0.4879223,149.395622117727,22.757522638515
21.71662,20.77087,20.47678,20.5995,20.20218,2.878053,126.013571616998,23.0092036863412
26.70999,26.21906,22.5966,20.95359,19.6213,0.001259668,9.58295622086808,5.72739877872978
20.44863,20.21489,20.28463,20.07834,20.11298,1.640716,188.081347019678,35.1752684916877
21.64377,19.56505,17.93696,17.38747,17.05087,0.2816343,201.184168078786,25.6656843367529
24.25912,24.56921,21.68757,20.54005,19.73804,0.6448608,222.299561940544,53.451745165296
23.99855,21.16463,19.60407,17.76373,16.76004,-6.905993e-05,139.850009539694,61.0581660193971
20.72679,19.40761,19.28263,19.12919,19.00755,2.977848,133.266105087684,28.1198464566517
19.17785,18.26304,17.964,17.85842,17.79978,-0.0001564778,356.843453345539,3.17101251406849
23.50153,22.80344,22.28298,21.45343,21.62515,0.7587727,136.420923912818,21.8089854467517
23.83803,21.85968,20.25032,19.44113,19.02367,0.4339076,247.002288254297,26.7051171137238
26.22968,23.15768,20.7496,19.45243,19.11676,0.6683539,151.198334343943,6.86757432446959
19.91784,18.25844,17.36691,16.92469,16.56627,0.1272385,221.171794369739,45.9876494134413
23.92169,21.30301,19.6515,18.84793,18.52657,0.4919302,194.298298459662,49.3603178070516
23.32167,21.26332,20.97306,20.86534,21.0327,-0.0003343329,25.0750252543497,11.5614715679322
19.87017,18.14224,17.13985,16.70378,16.34713,0.1341738,176.005952091866,52.2098410764446
24.12885,22.3504,20.81385,19.74277,18.94479,0.5624393,202.832521559364,66.8325019059414
22.09534,21.95534,22.12914,21.6432,21.43269,2.296774,152.317906861624,39.6480428194236
23.46425,23.04363,22.28114,21.12388,21.24685,0.7081928,146.575896640651,15.5078288369964
23.8948,20.9276,20.2915,20.1585,20.16186,0.0006694655,184.048969442,9.72567060759947
24.88535,22.72207,20.82809,19.60571,19.38003,0.560325,247.361244862632,17.7671745437691
22.19985,21.87072,21.7125,21.40484,21.16819,2.067526,226.90106645198,39.6125581911377
22.04436,21.89547,21.71296,21.5337,21.56622,1.667711,115.601210855755,36.2419571525434
25.61063,19.88618,18.36451,17.81015,17.49411,0.2731659,254.281107664294,30.4659099503762
20.00072,18.13021,17.06782,16.60323,16.19114,0.1320406,230.708228223236,11.5089800822406
21.34994,20.65676,20.4133,20.42165,19.97792,0.7425461,332.491599135587,2.37210845528911
25.27469,21.15128,19.33324,18.63096,18.30457,0.3857949,216.24138545261,49.2881891799592
19.14476,17.73879,16.77923,16.31088,15.99783,0.1643113,249.073409123445,34.3944433520946
22.49424,22.50552,21.66235,20.93801,20.75631,0.7807249,126.28855321704,21.200076095611
21.01121,18.88589,17.78924,17.32803,16.96488,0.1269413,128.884377887772,48.166418342758
22.15704,22.5052,22.39596,21.56974,21.81419,0.9047663,132.415040176899,21.4682912569178
23.8961,22.03114,20.35723,19.31557,18.92937,0.5747566,261.346435995936,30.3521593918702
21.32683,18.86137,17.9324,17.50087,17.20905,0.08894771,225.276704451517,47.3110300139003
22.8096,21.30037,21.06044,20.65029,20.29336,-0.0005487068,341.444072677959,-2.88511241621465
19.6464,17.98221,17.3328,17.07527,16.93634,-0.0002457398,260.63338036295,36.5557451065128
24.77762,22.61507,21.2865,21.31411,21.62267,3.846749,248.819711649895,38.5954675066619
19.09144,18.97581,19.03993,19.08244,18.66558,0.3796366,223.591392448246,45.3856897539561
18.01222,16.7414,16.2239,16.01513,15.90475,-0.000282539,353.550379970167,0.754606015214676
20.49621,18.58814,17.52494,16.99215,16.57493,0.1075975,245.339360672086,29.064957560804
24.05068,22.44781,20.61918,19.64239,19.12793,0.5344245,231.738218268914,51.456922000132
21.03962,20.29352,20.21469,20.17791,19.80178,2.360639,139.660071321679,12.6783870856838
24.32879,21.51773,21.28357,21.0925,21.30965,0.0008552324,150.017176178145,16.7767316304006
22.79252,21.40718,19.81603,18.94285,18.4764,0.4612628,140.013473101237,21.8764269582287
22.33976,20.73253,19.59483,19.03759,18.62898,-2.667677e-05,63.6021326235961,16.6029062018844
20.14012,18.56725,17.82948,17.52348,17.43344,8.377687e-05,151.693730052164,2.33550766948265
18.27566,17.26117,16.79029,16.60515,16.41221,0.01417589,207.635208228295,33.6173561975427
21.76872,21.49246,20.5404,19.65577,19.39515,0.6516699,195.222263875031,6.17560793671972
19.52449,18.58161,18.29388,18.17749,18.19646,-0.0003044978,151.37481708699,46.0768882440467
20.7679,19.42129,18.87856,18.60805,18.54163,-1.159574e-06,233.543741148781,34.8731719058061
19.04938,17.62845,16.9789,16.62113,16.38795,0.0575151,235.228049446087,43.5154980802659
20.57614,20.50714,20.16324,20.08325,19.99183,1.231393,148.722545949337,30.1745614340226
21.62033,20.50546,20.3514,20.22134,19.99249,2.97722,355.151809835033,34.3054086312625
22.62655,21.79092,21.38707,21.2417,21.57416,-0.0001054991,190.43561330212,59.4238118238338
21.86874,21.06207,20.93196,20.80328,20.59072,0.7207855,128.589608419009,28.8582546984356
21.13486,20.35513,20.34353,20.21632,19.93955,2.257488,133.953222421407,64.4840439740015
22.57207,22.51998,22.42865,21.48775,21.20668,1.010369,149.721489569039,24.0464371836733
21.63526,19.85758,18.99402,18.68712,18.55173,-8.315097e-06,312.542694142812,-6.87081863258319
20.55605,20.242,20.02523,20.13536,20.00881,0.9577892,147.911265462977,38.6965899799263
22.72734,20.74907,19.36451,18.50294,18.0699,0.4571827,123.021507701669,17.8218468672131
24.16115,21.05257,19.18511,18.64487,18.17821,0.284532,206.114036277227,57.7669681055748
24.85354,23.29223,21.90157,20.60514,19.75454,0.0002749291,124.54607021082,43.9094709724286
22.63135,21.69961,20.39098,19.59141,19.33165,0.5444633,179.618119608914,65.3377274515754
23.69091,20.95561,20.61821,20.54136,20.73913,3.078749,30.7855937125603,0.940590320570881
22.34903,21.82038,21.51008,21.07678,21.05987,1.606699,317.556653566038,6.96639598696616
23.55387,21.65685,19.93799,19.06545,18.68651,0.4702963,201.244291703532,3.95347499543652
20.51342,20.46656,20.12859,20.11484,20.09337,1.263529,28.1550960024421,10.5164333299411
20.59261,20.55963,20.5893,20.42903,20.11829,1.801727,353.285206259293,26.9647806861047
25.6517,21.6741,20.00132,19.12149,18.5076,0.4845429,166.091816789892,28.3862610989702
26.72638,22.22412,20.13439,19.18335,18.60048,0.5659211,179.62238103152,36.4886286360212
22.10088,21.87946,21.48967,21.52298,20.87188,2.461881,357.382079944717,18.4386713725609
23.65547,23.30555,21.73935,20.58655,19.73915,0.9107713,232.898308465244,38.6665672178257
22.84854,22.66115,22.68279,21.85423,22.12852,0.9746162,115.227140793309,20.3714413280669
24.299,21.60451,20.0225,19.10294,18.83317,0.5322328,189.569520674634,22.4134851761659
23.97836,20.44214,19.59325,19.25997,19.17721,-7.534516e-05,163.530606868523,41.8981452470968
26.24653,24.05646,21.95312,20.85938,19.87538,0.9510977,115.203863760563,19.1147334082551
25.12585,22.5979,20.51369,19.43255,18.85226,0.5909923,134.052513660564,22.3241529529705
22.83478,20.87079,18.99683,18.13972,17.74809,0.4565641,117.219572560832,51.6565862365492
18.87105,17.491,16.96247,16.61229,16.38574,0.08009601,163.645687982142,19.6493939593191
23.1614,19.78813,18.14963,17.58067,17.21574,0.2873034,220.701453264324,52.6690491787603
19.26974,17.20675,16.13576,15.69685,15.33169,0.1176238,229.811598104159,29.3400199419535
19.02337,17.59137,16.75343,16.32425,15.98708,0.1253699,126.124278004692,45.8613144019547
18.7676,17.43877,17.03716,17.15725,16.87578,-0.0002893373,241.533504249927,4.05714919462681
18.93976,17.69848,17.08129,16.7404,16.54743,0.07015038,238.445914475608,24.4048730456657
23.41137,22.19922,21.02536,19.9942,19.28348,0.66515,219.064974218147,50.2610995850242
20.40647,20.37947,19.89289,19.8461,19.78761,1.364572,227.766029448624,47.5174063851012
22.56665,21.55973,21.42649,21.27302,21.04043,2.201496,14.278792907777,11.775522728935
21.05109,18.73378,17.5504,17.08537,16.73775,0.1562974,141.171236824964,30.1422896790075
20.9355,19.53231,19.39814,19.4379,19.23773,3.255737,236.775037902162,53.0351744932097
19.83528,19.54353,19.63322,19.53262,19.64931,0.6123534,183.595833062384,59.7140297322855
18.8961,17.87879,17.39755,17.06885,16.9331,0.08802476,192.773982502553,53.5024242551075
22.17085,20.62253,20.36372,20.35797,20.34452,3.067855,345.524158546889,1.7237998770917
18.08384,16.80506,16.21273,15.86202,15.5792,0.05155051,153.364887768527,49.2725917889761
18.74117,17.51386,16.90358,16.59491,16.32018,0.04600988,224.465779430643,17.7131800250016
23.43082,22.10388,20.46937,19.54179,19.18979,0.5088083,179.348412551082,54.4262010035844
23.21591,20.84668,19.13929,18.49874,18.07294,0.3425488,223.739570215569,62.4773744952433
24.0088,21.26219,19.43263,18.80599,18.38364,0.3693701,210.91876721264,58.6151886681081
25.64433,23.56155,21.61568,20.37692,19.54535,0.000135683,353.267273313846,26.7190658268131
18.33321,17.25478,17.1848,17.17056,17.2263,0.0004903362,122.113580819948,18.247924857847
23.75616,21.46728,20.41039,19.62577,19.25631,0.572887,224.238734555333,34.9559200622154
23.55641,22.4341,20.64179,19.69067,19.16356,0.5102304,136.733034392952,14.5416036653451
24.37968,21.75087,20.68266,20.51158,20.31346,3.714573,327.072058760054,8.36922986127327
19.76689,19.55582,19.47033,19.54787,19.24192,0.8301031,123.072406454509,25.9749844901085
20.36272,20.03513,19.94557,19.77477,19.90814,0.6319301,236.125567976203,44.9141302991566
19.25529,17.97486,17.38291,17.00633,16.73061,0.05418209,118.656713072928,31.465981195764
24.91792,23.5516,20.97181,19.71726,19.27474,0.634804,138.582860023558,14.5324849614127
21.79158,20.87247,20.70518,20.78697,20.59448,-5.441499e-06,149.117663676922,16.8810524980646
22.77332,21.807,20.81242,19.79579,19.25176,0.6795791,127.413096073762,51.5147594834944
21.23759,20.36732,20.10977,20.22781,19.75387,2.721566,118.640656417282,51.3535407078621
23.26148,22.82934,21.14136,20.06533,19.56229,0.5560969,244.818468702796,6.79123055714772
23.83664,21.85512,19.96819,19.14393,18.76311,0.4781844,213.670322224719,26.5964541106122
19.77807,18.83175,18.58943,18.50835,18.5136,-0.0009840245,193.298022969791,40.3601389574261
25.46216,24.94082,21.43895,20.37714,19.55541,0.6192009,126.079016156637,27.7008611255809
20.42492,18.5788,17.74924,17.37979,17.18868,0.09731746,158.220334105892,27.0016820925615
20.30536,20.22079,20.33523,20.02625,20.20387,0.0,195.129239493622,40.2675765075836
25.48583,21.80142,20.40256,19.5877,19.15145,0.431043,210.709151874503,16.8623927005729
23.98791,21.77342,21.23743,20.97545,20.93602,1.78582,179.887696940988,-1.3299832481372
24.25244,21.73463,21.64788,21.88262,22.11346,2.426388,336.843872680031,2.44468331612892
20.75023,20.54712,20.45056,20.32362,20.2639,1.979494,29.4898046636168,4.28794832966375
22.51321,21.86635,20.45597,19.67866,19.16819,0.3570011,236.957612510237,11.8226242706414
24.91558,24.13006,21.87689,20.73388,19.86743,0.6733469,125.5344448079,44.6882543131372
20.67677,19.83173,19.64822,19.54651,19.00703,2.259833,2.17174589060733,27.966644319405
19.2214,17.41249,16.38659,15.95897,15.59877,0.1226267,206.293342944435,21.0771133968635
22.08548,21.52936,21.45106,21.45608,20.92174,2.307116,129.899844251748,8.20061262916586
20.42921,18.6216,17.60355,17.1583,16.83921,0.1695575,202.215436787827,41.243802874876
24.69111,22.80939,21.2091,20.02423,19.48951,0.5398152,126.059779424163,3.85415145772038
20.30017,19.26513,18.97504,18.88894,18.84892,0.0002182473,176.373743976947,7.62299992486326
22.5805,21.68845,21.53163,21.34651,21.15691,2.095281,173.011226347824,4.96572660376989
22.42776,23.83689,21.80703,20.75805,19.74108,0.886409,132.975708051343,56.0013916311059
25.46339,20.75071,18.85984,18.17612,17.81776,0.3938931,243.708119102102,8.82383922310508
24.09306,23.2243,21.12547,19.99371,19.51836,0.6522747,150.277024676384,-2.88885332376829
22.60704,21.05901,20.72259,20.56538,20.45439,0.001258554,145.336954271219,-0.0744025385405984
21.23906,19.44468,18.64393,18.50349,18.556,-0.001048832,21.4859446243952,-1.24523275831804
18.32047,17.34585,16.83338,16.55435,16.55821,6.424005e-05,221.259702227482,-1.6970447291407
22.92707,22.42643,20.97631,20.04021,19.62404,0.4953506,155.115655679736,58.3342568158057
17.2443,16.17645,15.95723,15.90285,15.92855,0.0001406496,113.76890491611,41.0698072374573
21.35829,20.83959,20.28889,19.79566,19.32777,2.104685,356.853552549501,-0.635352344541834
24.24674,23.76056,21.93287,20.87796,19.95157,0.8494473,184.963818399841,49.5097518732337
18.42111,18.17968,17.91435,17.30247,16.85223,0.0001348152,158.81163629542,39.1216563296682
23.63586,22.71137,21.62959,20.85632,20.67487,0.6051747,212.903489876218,15.935807629937
25.02241,22.05707,21.56659,21.35604,21.26055,0.0004448745,189.700868609018,-0.943498346838438
17.81824,16.7052,16.31695,16.19374,16.148,-0.0001390112,357.100528009351,-8.83530102328985
24.63465,21.61313,24.80202,20.18011,22.82689,-0.0001225647,259.85640267677,30.0142814838206
20.13075,18.32941,17.29333,16.83471,16.42572,0.1280807,231.786956966325,17.2612740896585
24.26698,21.31938,19.41682,18.71464,18.25953,0.4440819,226.535958029196,48.2552868278123
24.27815,22.65245,20.70702,18.80335,17.77992,-2.453913e-05,242.267907805231,45.206872358023
20.7034,19.35273,18.77443,18.57622,18.4666,-0.0003318827,237.57270189923,11.1003770187224
22.02831,21.2164,19.06315,18.38289,17.7927,0.4770099,244.176283483971,13.3637563052879
24.39564,22.49216,21.17459,19.96173,19.48192,0.6522816,154.580466398798,58.0456060079306
19.15048,17.73955,16.89709,16.49799,16.16581,0.1375981,212.7461258448,34.6399850382445
18.55745,17.43872,17.37253,17.36095,17.38528,-0.0001780981,259.967200073736,29.8338565069079
22.44034,22.40324,22.27123,21.91956,21.37023,1.745944,41.6184837097484,0.3446414866031
20.22775,20.25165,20.11528,20.27247,19.94394,3.484922,358.098659136794,-3.6905374526147
22.50477,21.41548,21.17068,21.16803,20.93258,-0.0003943713,1.70109290816316,10.7188537017566
23.63789,21.35803,19.67287,18.88742,18.45835,0.460488,132.793122305299,49.0980733877269
20.82139,18.62327,17.51084,17.0759,16.66493,0.1380968,141.140461072629,36.0518819509931
26.04795,21.68789,20.26635,19.16432,18.61905,2.140957,134.608113664002,42.9446983457834
21.12011,18.88159,17.63246,17.15329,16.81396,0.1834581,216.498198761952,19.358649641735
25.9968,22.34768,21.31063,20.18461,19.61003,0.558349,170.701048355574,10.2618901498751
21.12152,20.77399,20.47561,20.61573,20.37193,1.007655,353.271407761085,0.70664554469664
25.79335,21.18207,19.5673,18.31987,17.9763,0.4782323,193.262928285269,30.0576847017591
21.48258,19.42735,17.7305,17.11199,16.6914,0.3285892,207.415731289124,46.2032565442041
19.95837,18.21984,17.18365,16.67343,16.31013,0.1341748,202.124806434339,25.5848232718402
23.4213,22.32843,20.54016,19.68221,19.18306,0.5278717,210.790449906606,65.6932980655949
21.88832,21.46557,21.40459,21.43788,21.22812,1.521541,27.147631933144,-5.37526448463157
22.09629,19.92357,18.38625,17.83046,17.47917,0.2832795,178.881383953576,29.4951738698776
20.21334,19.76191,19.86413,20.01692,20.10354,4.959061e-05,252.815088099558,19.5970066940924
21.37807,21.39773,21.08121,20.96553,20.75472,1.397951,26.3135657501725,11.5527226691629
20.34765,18.29378,17.29139,16.85945,16.4894,0.1171344,219.954290700783,13.5455640965961
26.3448,21.66784,20.21038,19.28276,18.85357,0.4598911,220.853026449585,11.9024777296836
18.80001,17.68161,17.26946,17.00759,16.8615,0.04537919,206.610406169384,36.2165679102262
18.38255,17.48041,17.26761,17.16337,17.12511,-0.0003952211,26.5938541398867,-1.27244896636451
21.59718,21.22592,20.95551,20.71469,20.65427,1.546852,258.789805815475,39.7135337261535
19.22141,17.81877,17.1993,16.8126,16.52725,0.04625702,251.389838396828,24.3474503905394
21.13645,21.26932,21.24797,21.04731,20.85033,1.97388,181.55328859831,58.6760591667537
23.61765,23.03027,21.01291,19.82205,19.30818,0.6533343,207.546747675556,35.2961410503215
19.47928,19.3995,19.13837,19.14236,19.18406,1.178101,24.6978645870662,4.40738355576746
26.08906,22.33656,20.74323,19.79732,19.31422,0.5562872,145.597420602958,17.7220346149803
26.33532,22.27428,21.85192,21.65256,23.18027,0.3153913,140.790222591793,18.394232391
18.2413,16.97013,16.50214,16.41411,16.34989,-0.0001392305,20.4020797406413,39.3014663107725
